customer_id,churn_probability,churn_prediction
2706-QZIHY,0.3030296805153347,0
2709-UQGNP,0.22278934076759413,0
2710-WYVXG,0.5574665300973719,1
2712-SYWAY,0.13114316107208474,0
2716-GFZOR,0.14431346565102368,0
2717-HVIZY,0.1149918659073279,0
2718-GAXQD,0.014084194062179953,0
2718-YSKCS,0.5610231521342588,1
2719-BDAQO,0.02850661383713704,0
2720-FVBQP,0.11857210028108862,0
2720-WGKHP,0.18979013943193554,0
2722-JMONI,0.07810342441061903,0
2722-VOJQL,0.0071985787286180155,0
2724-FJDYW,0.18393201683623442,0
2725-IWWBA,0.16397650283236434,0
2725-KXXWT,0.014084194062179953,0
2725-TTRIQ,0.3300591134637667,0
2729-VNVAP,0.3021205896062438,0
2731-GJRDG,0.08725532069225203,0
2732-ISEZX,0.714288533356028,1
2737-WFVYW,0.4205452071425947,0
2737-YNGYW,0.1673853144872635,0
2739-CACDQ,0.4821414283272753,0
2739-CCZMB,0.18808189271088355,0
2740-JFBOK,0.5644062165516304,1
2740-TVLFN,0.22908482637224292,0
2746-DIJLO,0.5709672095536973,1
2748-MYRVK,0.413139401591948,0
2749-CTKAJ,0.026843720151028882,0
2750-BJLSB,0.328898541249919,0
2753-JMMCV,0.5175526206082852,1
2754-SDJRD,0.1525762416699682,0
2754-VDLTR,0.09741814380629413,0
2754-XBHTB,0.16654379061704339,0
2758-RNWXS,0.32646441772145585,0
2761-OCIAX,0.5480809028593806,1
2761-XECQW,0.038929038170959725,0
2770-NSVDG,0.22801461501685746,0
2773-MADBQ,0.4290004816959268,0
2773-OVBPK,0.5927019789145804,1
2774-LVQUS,0.3425321205175757,0
2775-SEFEE,0.19630175182279955,0
2777-PHDEI,0.43783126800646033,0
2778-OCLGR,0.24890184653603487,0
2782-JEEBU,0.19105676698796034,0
2782-LFZVW,0.03209832003079843,0
2786-GCDPI,0.33140035439278825,0
2788-CJQAQ,0.3308157247736515,0
2789-CZANW,0.413118901965511,0
2789-HQBOU,0.46341404530868047,0
2790-XUYMV,0.019429331347967062,0
2791-SFVEW,0.009902226904530062,0
2792-LSHWX,0.5306714514367823,1
2792-VPPET,0.2747053953977792,0
2794-XIMMO,0.07351829964248016,0
2796-NNUFI,0.03958984605977804,0
2796-UUZZO,0.47024791539236865,0
2798-NYLMZ,0.6581373257977476,1
2799-ARNLO,0.007885713492364398,0
2799-TSLAG,0.24848647821769554,0
2800-QQUSO,0.5632508574861878,1
2800-VEQXM,0.0825764102412424,0
2801-NISEI,0.2923545064140736,0
2804-ETQDK,0.24393915978147093,0
2805-AUFQN,0.5623911578889352,1
2805-EDJPQ,0.221958977663599,0
2806-MLNTI,0.13411998053158058,0
2808-CHTDM,0.07759841179969278,0
2809-ILCYT,0.39669093624684365,0
2809-ZMYOQ,0.1799400001271711,0
2810-FTLEM,0.5564124712516508,1
2811-POVEX,0.43617475244972587,0
2812-ENYMO,0.3742209458915204,0
2812-REYAT,0.16185013764760275,0
2812-SFXMJ,0.5632508574861878,1
2815-CPTUL,0.4420666668235908,0
2817-LVCPP,0.0071985787286180155,0
2817-NTQDO,0.11863797236895816,0
2819-GWENI,0.44276125709420233,0
2821-WARNZ,0.40424059080006586,0
2823-LKABH,0.03518662274648371,0
2824-DXNKN,0.5819753345022476,1
2824-MYYBN,0.053903772141654954,0
2826-DXLQO,0.08725532069225203,0
2826-UWHIS,0.003577551279675103,0
2828-SLQPF,0.25357627039590985,0
2829-HYVZP,0.22446648075295772,0
2830-LEWOA,0.24996121833997265,0
2831-EBWRN,0.1885834425343778,0
2832-KJCRD,0.33304453509892634,0
2832-SCUCO,0.42421978173915675,0
2833-SLKDQ,0.5409413637569339,1
2834-JKOOW,0.30353984617516977,0
2834-JRTUA,0.3320373013793945,0
2834-SPCJV,0.004358365066126658,0
2839-RFSQE,0.260529774947034,0
2840-XANRC,0.005688229811376994,0
2842-BCQGE,0.1954181141716215,0
2842-JTCCU,0.0468929316870347,0
2843-CQMEG,0.06312595990013302,0
2845-AFFTX,0.01605187000246658,0
2845-HSJCY,0.5775676843177601,1
2845-KDHVX,0.3409191805471752,0
2848-YXSMW,0.024689347899148936,0
2851-MMUTZ,0.31964053234371886,0
2851-STERV,0.6301283997917587,1
2853-CWQFQ,0.10391822666780698,0
2856-HYAPG,0.2188899655424114,0
2856-NNASM,0.014084194062179953,0
2858-EIMXH,0.1908338356161388,0
2858-MOFSQ,0.3300591134637667,0
2860-RANUS,0.13085694100200207,0
2862-JVEOY,0.27315638256111413,0
2862-PFNIK,0.02083810186289189,0
2863-IMQDR,0.22684889493586924,0
2865-TCHJW,0.18845741488277576,0
2866-IKBTM,0.10534679809637838,0
2867-UIMSS,0.09545273022258643,0
2868-LLSKM,0.2912186449129539,0
2868-MZAGQ,0.30758887503541144,0
2868-SNELZ,0.721130150172941,1
2869-ADAWR,0.24996121833997265,0
2873-ZLIWT,0.21656338497693767,0
2874-YXVVA,0.1157667182221362,0
2876-GZYZC,0.03209832003079843,0
2876-VBBBL,0.018162548534168467,0
2877-VDUER,0.08610975054238043,0
2878-DHMIN,0.22428581551971988,0
2878-RMWXY,0.5538544646143614,1
2880-FPNAE,0.011866055361253814,0
2882-DDZPG,0.2519995626581905,0
2882-WDTBA,0.10234634098891306,0
2883-ILGWO,0.4406390577811411,0
2884-GBPFB,0.28863294974877823,0
2885-HIJDH,0.5530023469496199,1
2886-KEFUM,0.018162548534168467,0
2887-JPYLU,0.5501783995655729,1
2888-ADFAO,0.025630396285926428,0
2889-FPWRM,0.22801461501685746,0
2890-WFBHU,0.5538544646143614,1
2892-GESUL,0.1063345495394852,0
2894-QOJRX,0.6642261111304033,1
2896-TBNBE,0.2009402955187009,0
2897-DOVND,0.17313007637710454,0
2898-LSJGD,0.4581521626872593,0
2898-MRKPI,0.3368269923124476,0
2900-PHPLN,0.33712007963666524,0
2903-YYTBW,0.5549925649930348,1
2904-GGUAZ,0.22832909728255923,0
2905-KFQUV,0.5644062165516304,1
2907-ILJBN,0.6010539129734548,1
2908-WGAXL,0.0419165396988903,0
2908-ZTPNF,0.01605187000246658,0
2911-IJORQ,0.24996121833997265,0
2911-UREFD,0.030613958735134953,0
2911-WDXMV,0.1885834425343778,0
2916-BQZLN,0.26466405134164406,0
2919-HBCJO,0.25260380758638123,0
2920-RNCEZ,0.33077888313026094,0
2921-XWDJH,0.24890184653603487,0
2923-ARZLG,0.12297067384277095,0
2924-KHUVI,0.29002477672750465,0
2925-MXLSX,0.3214890174403952,0
2925-VDZHY,0.29019822620806673,0
2926-JEJJC,0.5660833456895172,1
2927-CVULT,0.11319646303224747,0
2927-QRRQV,0.09920799625839136,0
2928-HLDBA,0.2141724225910922,0
2929-ERCFZ,0.4839739448389352,0
2929-QNSRW,0.03739170234598792,0
2930-UOTMB,0.2366251330244239,0
2931-FSOHN,0.22210201339084126,0
2931-SVLTV,0.20223059926424786,0
2931-VUVJN,0.5499588491917724,1
2931-XIQBR,0.390289938199807,0
2933-FILNV,0.2912186449129539,0
2933-XEUJM,0.09743270797564538,0
2937-FTHUR,0.4134675245092322,0
2946-KIQSP,0.0498684629681965,0
2947-DOMLJ,0.7203758349433297,1
2951-QOQTK,0.5564124712516508,1
2952-QAYZF,0.3360202256753655,0
2954-PIBKO,0.5530023469496199,1
2955-BJZHG,0.07933457477150611,0
2955-PSXOE,0.03362527837364946,0
2956-GGUCQ,0.3813017432410256,0
2957-JIRMN,0.651576808615091,1
2957-LOLHO,0.027041945040316127,0
2958-NHPPS,0.0468929316870347,0
2959-EEXWB,0.4418765750892505,0
2959-FENLU,0.1669627687851041,0
2959-MJHIC,0.0825764102412424,0
2960-NKRSO,0.1873079476511136,0
2961-VNFKL,0.10936847194532165,0
2962-XPMCQ,0.3888374608292541,0
2967-MXRAV,0.5564124712516508,1
2968-SSGAA,0.0036083650661266585,0
2969-QWUBZ,0.1629757849401273,0
2969-VAPYH,0.04419979904034607,0
2969-WGHQO,0.007885713492364398,0
2971-SGAFL,0.08792757070686819,0
2972-YDYUW,0.5446723971390979,1
2974-GGUXS,0.055336650650055184,0
2977-CEBSX,0.08504961212993668,0
2978-XXSOG,0.40174473222100765,0
2979-SXESE,0.5719917406107589,1
2982-IHMFT,0.41538476424967996,0
2982-VPSGI,0.02634418164913708,0
2983-ZANRP,0.5184347079494168,1
2984-AFWNC,0.31127567988330934,0
2984-MIIZL,0.21455729297327436,0
2984-RGEYA,0.40037835494962737,0
2984-TBYKU,0.5387585980540212,1
2985-FMWYF,0.031802077547016146,0
2985-JUUBZ,0.15752028347662514,0
2987-BJXIK,0.19245007300408815,0
2988-GBIVW,0.0468929316870347,0
2988-PLAHS,0.17442848985095494,0
2988-QRAJY,0.2366251330244239,0
2990-HWIML,0.3229374136498606,0
2990-IAJSV,0.5306714514367823,1
2990-OGYTD,0.019429331347967062,0
2995-UPRYS,0.566900238550674,1
2995-YWTCD,0.5632508574861878,1
2996-XAUVF,0.5549925649930348,1
2999-AANRQ,0.24513356523816932,0
3001-CBHLQ,0.5738042213675919,1
3001-UNBTL,0.5498104342319059,1
3002-WQZWT,0.42588737885976635,0
3003-CMDUU,0.007438912485642743,0
3005-NFMTA,0.05706088858654261,0
3005-TYFRD,0.36992906963854344,0
3006-XIMLN,0.39206744080012257,0
3007-FDPEA,0.39663377165101393,0
3009-JWMPU,0.46416775932678683,0
3011-WQKSZ,0.43525345036988994,0
3012-VFFMN,0.007244728702490297,0
3014-WJKSM,0.08363709351677136,0
3016-KSVCP,0.16496238132705648,0
3018-TFTSU,0.5662508574861878,1
3021-VLNRJ,0.04059930434767543,0
3022-BEXHZ,0.29090312332152185,0
3023-GFLBR,0.1030917701111165,0
3026-ATZYV,0.6111598473913681,1
3027-YNWZU,0.6669888853694126,1
3027-ZTDHO,0.23269368962204912,0
3030-YDNRM,0.35913653019965464,0
3030-YZADT,0.007438912485642743,0
3030-ZKIWL,0.017329215200835135,0
3034-ZBEQN,0.4446209576724263,0
3038-PQIUY,0.549542077358939,1
3039-MJSLN,0.39589456681116625,0
3043-SUDUA,0.2623985198098303,0
3043-TYBNO,0.573384199229054,1
3045-XETSH,0.0071985787286180155,0
3049-NDXFL,0.3813017432410256,0
3049-SOLAY,0.5729104216211329,1
3050-GBUSH,0.41291529308936126,0
3050-RLLXC,0.6010237708236512,1
3055-MJDSB,0.10804954998745454,0
3055-OYMSE,0.3071758879465772,0
3055-VTCGS,0.6301283997917587,1
3057-VJJQE,0.6280607874270497,1
3058-HJCUY,0.18626078773274637,0
3058-WQDRE,0.543394234957438,1
3059-NGMXB,0.5306714514367823,1
3061-BCKYI,0.0824422620352163,0
3062-ICYZQ,0.2519576812010445,0
3063-QFSZL,0.42771849525802275,0
3066-RRJIO,0.549542077358939,1
3067-SVMTC,0.6322211023601911,1
3068-OMWZA,0.722245757533912,1
3069-SSVSN,0.17283417484360417,0
3070-BDOQC,0.00730064468223165,0
3070-DVEYC,0.16582313345430058,0
3070-FNFZQ,0.5564124712516508,1
3071-MVJCD,0.2349958107925159,0
3071-VBYPO,0.41949111608148826,0
3074-GQWYX,0.5810250421045867,1
3077-RSNTJ,0.2820770118395647,0
3078-ZKNTS,0.003885713492364398,0
3079-BCHLN,0.433072724274594,0
3082-VQXNH,0.31042926281885125,0
3082-WQRVY,0.413118901965511,0
3082-YVEKW,0.14132045238255353,0
3084-DOWLE,0.08958494444635404,0
3085-QUOZK,0.003577551279675103,0
3086-RUCRN,0.3279050322141876,0
3088-FVYWK,0.43120436807095075,0
3088-LHEFH,0.09858308086581292,0
3090-HAWSU,0.003577551279675103,0
3090-LETTY,0.07658124092934923,0
3090-QFUVD,0.5804104216211329,1
3091-FYHKI,0.025053310653781934,0
3092-IGHWF,0.4966117107320411,0
3094-JOJAI,0.29990205350968296,0
3096-GKWEB,0.24848647821769554,0
3096-IZETN,0.25357627039590985,0
3096-JRDSO,0.13773840158421216,0
3096-WPXBT,0.42421978173915675,0
3096-YXENJ,0.4441386881688802,0
3097-FQTVJ,0.0975331988831352,0
3097-IDVPU,0.3869730832365407,0
3097-NNSPB,0.1686884361710095,0
3097-NQYSN,0.13114316107208474,0
3097-PYWXL,0.10193680902018705,0
3099-OONVS,0.33304453509892634,0
3104-OWCGK,0.4033138687440181,0
3106-ULWFW,0.43315775828819936,0
3108-PCCGG,0.007438912485642743,0
3113-IWHLC,0.082138416351749,0
3115-CZMZD,0.549542077358939,1
3115-JPJDD,0.09362343683059964,0
3118-UHVVQ,0.08937533106066618,0
3120-FAZKD,0.2105950579825412,0
3125-RAHBV,0.09569169225837662,0
3126-WQMGH,0.4323613633014753,0
3128-YOVTD,0.18651017586323865,0
3129-AAQOU,0.2872227483056606,0
3130-ICDUP,0.44315498506238243,0
3131-NWVFJ,0.2162868040530013,0
3132-TVFDZ,0.13982983484186354,0
3133-PZNSR,0.3927860909662403,0
3134-DSHVC,0.16082954883348108,0
3137-LUPIX,0.018162548534168467,0
3137-NYQQI,0.00730064468223165,0
3138-BKYAV,0.28770175551693994,0
3143-ILDAL,0.0957310679360962,0
3143-JQEGI,0.32664930565418954,0
3144-AUDBS,0.42941847762241186,0
3144-KMTWZ,0.10527421609996228,0
3146-JTQHR,0.5511601493316209,1
3146-MSEGF,0.26208490177047555,0
3148-AOIQT,0.38234332568977014,0
3148-BLQJT,0.09398821603861114,0
3154-CFSZG,0.15746726125575278,0
3154-HMWUU,0.27763489472517155,0
3156-QLHBO,0.5498104342319059,1
3158-MOERK,0.5530023469496199,1
3160-TYXLT,0.19180309999476525,0
3161-GETRM,0.6440667107268853,1
3161-ONRWK,0.19969798577965903,0
3162-KKZXO,0.4309129397024672,0
3162-ZJZFU,0.24632120137474456,0
3164-AALRN,0.13850694132369015,0
3164-YAXFY,0.4075355182901873,0
3165-HDOEW,0.5564124712516508,1
3166-PNEOF,0.413118901965511,0
3167-SNQPL,0.10298993787241172,0
3170-GWYKC,0.6258377968952774,1
3170-NMYVV,0.32800727434909965,0
3173-NVMPX,0.13673786118095865,0
3173-WSSUE,0.5804104216211329,1
3174-AKMAS,0.02520692270186129,0
3174-RKMOW,0.12588838722620277,0
3177-LASXD,0.27412127465512554,0
3178-CIFOT,0.1653171954042366,0
3178-FESZO,0.018284738536241008,0
3179-GBRWV,0.44171063258082305,0
3181-MIZBN,0.020251289774061397,0
3181-VTHOE,0.07483798801564917,0
3186-AJIEK,0.26355552700117946,0
3186-BAXNB,0.5498104342319059,1
3190-FZATL,0.003885713492364398,0
3190-ITQXP,0.4420666668235908,0
3190-XFANI,0.6208859937467287,1
3191-CSNMG,0.08584144867610835,0
3192-LNKRK,0.2558926647454827,0
3192-NQECA,0.15792045794339013,0
3194-ORPIK,0.4039355182901873,0
3195-TQDZX,0.0036083650661266585,0
3196-NVXLZ,0.137790361157653,0
3197-ARFOY,0.35624276603202487,0
3197-NNYNB,0.3301016866065705,0
3198-VELRD,0.549542077358939,1
3199-NPKCN,0.25260380758638123,0
3199-XGZCY,0.0036083650661266585,0
3200-MNQTF,0.21538897679712007,0
3205-MXZRA,0.6249885578492929,1
3207-OYBWH,0.5884279480850005,1
3208-YPIOE,0.13385104270358966,0
3209-ZPKFI,0.0419165396988903,0
3211-AAPKX,0.528457910271082,1
3211-ILJTT,0.07518774937468073,0
3212-KXOCR,0.4420666668235908,0
3213-VVOLG,0.01724963475113722,0
3214-IYUUQ,0.19845834716205235,0
3217-FZDMN,0.24405320006896905,0
3219-JQRSL,0.38544985442829893,0
3221-CJMSG,0.18628905191777115,0
3223-DWFIO,0.010528700001418208,0
3223-WZWJM,0.1558406982626264,0
3224-DFQNQ,0.21667905199587278,0
3227-WLKLI,0.3275516697926663,0
3229-USWAR,0.2558926647454827,0
3230-IUALN,0.1417026946839347,0
3230-JCNZS,0.22705239669004157,0
3230-WYKIR,0.5701076707696302,1
3234-VKACU,0.5804104216211329,1
3235-ETOOB,0.019429331347967062,0
3237-AJGEH,0.31989796779578017,0
3239-TPHPZ,0.6280607874270497,1
3243-ZHOHY,0.2388750811679378,0
3244-CQPHU,0.19845834716205235,0
3244-DCJWY,0.08404985384912467,0
3247-MHJKM,0.543394234957438,1
3247-ZVOUO,0.2366251330244239,0
3249-VHRIP,0.32952635578339395,0
3249-ZPQRG,0.4038091092017646,0
3251-YMVWZ,0.5509168264071693,1
3253-HKOKL,0.008107669637708927,0
3254-YRILK,0.42771849525802275,0
3255-GRXMG,0.31257156152413956,0
3256-EZDBI,0.19614203290676904,0
3258-SANFR,0.30517165916999905,0
3258-SYSWS,0.02588765341042503,0
3258-ZKPAI,0.17844824889781066,0
3259-FDWOY,0.6275106776497664,1
3259-KNMRR,0.1178687415997274,0
3259-QMXUN,0.5465963866526087,1
3261-CQXOL,0.2840505997802024,0
3262-EIDHV,0.031802077547016146,0
3266-FTKHB,0.24191675292829914,0
3269-ATYWD,0.566900238550674,1
3272-VUHPV,0.4039355182901873,0
3274-NSDWE,0.3345073390954012,0
3275-RHRNE,0.19845834716205235,0
3276-HDUEG,0.22210201339084126,0
3278-FSIXX,0.11229094952987091,0
3279-DYZQM,0.020251289774061397,0
3280-MRDOF,0.028291206324965436,0
3280-NMUVX,0.1157667182221362,0
3282-ZISZV,0.19845834716205235,0
3283-WCWXT,0.42613553198027276,0
3284-SVCRO,0.4134416339561378,0
3285-UCQVC,0.24890184653603487,0
3292-PBZEJ,0.25340981906844695,0
3295-YVUSR,0.5840928264198619,1
3296-SILRA,0.4134675245092322,0
3298-QEICA,0.030957367427299404,0
3301-LSLWQ,0.2820770118395647,0
3301-VKTGC,0.18243946820720155,0
3307-TLCUD,0.23343332691282767,0
3308-DGHKL,0.2558926647454827,0
3308-JSGML,0.055336650650055184,0
3308-MHOOC,0.714288533356028,1
3312-UUMZW,0.4420666668235908,0
3312-ZWLGF,0.003885713492364398,0
3313-QKNKB,0.02687999962493822,0
3315-IKYZQ,0.6876450599742211,1
3315-TOTBP,0.008229332808062144,0
3316-UWXUY,0.04059930434767543,0
3317-HRTNN,0.4309129397024672,0
3317-VLGQT,0.5524086535409721,1
3318-ISQFQ,0.10800607311191104,0
3318-NMQXL,0.5574665300973719,1
3318-OSATS,0.09271566719512,0
3319-DWOEP,0.004358365066126658,0
3320-VEOYC,0.5632508574861878,1
3323-CPBWR,0.705197624265119,1
3324-OIRTO,0.11366537428099589,0
3325-FUYCG,0.07024852070060025,0
3327-YBAKM,0.24890184653603487,0
3329-WDIOK,0.15065660290592564,0
3331-HQDTW,0.010528700001418208,0
3334-CTHOL,0.32774908055347174,0
3336-JORSO,0.4336019912221816,0
3338-CVVEH,0.549542077358939,1
3339-EAQNV,0.022178034559154257,0
3340-QBBFM,0.05718109132151282,0
3345-JHUEO,0.4039355182901873,0
3345-PBBFH,0.38762126179609696,0
3346-BRMIS,0.2728244006134258,0
3347-YJZZE,0.08610975054238043,0
3348-CFRNX,0.08894202729132619,0
3349-ANQNH,0.09776683006855835,0
3351-NGXYI,0.40037835494962737,0
3351-NQLDI,0.21655767509326132,0
3352-ALMCK,0.23599868757936218,0
3352-RICWQ,0.00730064468223165,0
3354-OADJP,0.10534679809637838,0
3359-DSRKA,0.20799858211612665,0
3363-DTIVD,0.4033138687440181,0
3363-EWLGO,0.543394234957438,1
3365-SAIGS,0.47264720828771517,0
3370-GQEAL,0.23922272836337363,0
3370-HXOPH,0.44823338588704204,0
3372-CDXFJ,0.5810250421045867,1
3372-KWFBM,0.283908232128459,0
3373-DIUUN,0.6669888853694126,1
3373-YZZYM,0.003885713492364398,0
3374-LXDEV,0.4911262768121239,0
3374-PZLXD,0.6010539129734548,1
3374-TTZTK,0.08426283975375888,0
3376-BMGFE,0.6010539129734548,1
3378-AJRAO,0.2208856449016069,0
3384-CTMSF,0.062480802510556314,0
3387-PLKUI,0.2105950579825412,0
3387-VATUS,0.05429492840325393,0
3389-KTRXV,0.12554653414038947,0
3389-YGYAI,0.02588765341042503,0
3391-JSQEW,0.1525762416699682,0
3392-EHMNK,0.053746007177374405,0
3393-FMZPV,0.025613373611744695,0
3396-DKDEL,0.2720205711487907,0
3397-AVTKU,0.17442848985095494,0
3398-FSHON,0.1188460793497717,0
3398-GCPMU,0.1162930340116099,0
3398-ZOUAA,0.02166154618431781,0
3399-BMLVW,0.11851418195235355,0
3400-ESFUW,0.4019230364797524,0
3401-URHDA,0.073745995448075,0
3402-XRIUO,0.029473841250045374,0
3404-JNXAX,0.3409191805471752,0
3407-JMJQQ,0.00602645846697868,0
3407-QGWLG,0.060058852202780004,0
3410-MHHUM,0.5644062165516304,1
3410-YOQBQ,0.5511601493316209,1
3411-WLRSQ,0.02278458599438703,0
3413-BMNZE,0.011888019722406837,0
3413-CSSTH,0.22446648075295772,0
3413-DHLPB,0.5498104342319059,1
3415-TAILE,0.673172658072717,1
3417-TSCIC,0.0036083650661266585,0
3419-SNJJD,0.2622426756539862,0
3420-YJLQT,0.37920343232114073,0
3420-ZDBMA,0.008229332808062144,0
3422-GALYP,0.05543468986574146,0
3422-LYEPQ,0.2867942201187784,0
3422-WJOYD,0.4038091092017646,0
3423-HHXAO,0.3360202256753655,0
3424-NMNBO,0.09037198350095833,0
3426-NIYYL,0.02687999962493822,0
3427-GGZZI,0.5589975776346295,1
3428-MMGUB,0.007438912485642743,0
3428-XZMAZ,0.4033138687440181,0
3429-IFLEM,0.003885713492364398,0
3439-GVUSX,0.23343332691282767,0
3440-JPSCL,0.31173891875669807,0
3441-CGZJH,0.03213651826020665,0
3442-ZHHCC,0.5719917406107589,1
3445-HXXGF,0.29116484299428824,0
3446-QDSZF,0.5564124712516508,1
3450-WXOAT,0.003885713492364398,0
3451-VAWLI,0.2820770118395647,0
3452-ABWRL,0.44761231645998495,0
3452-FLHYD,0.5501783995655729,1
3452-GWUIN,0.0825764102412424,0
3452-SRFEG,0.09208690904074174,0
3453-RTHJQ,0.017329215200835135,0
3454-JFUBC,0.004358365066126658,0
3457-PQBYH,0.5793527179263621,1
3458-IDMFK,0.5511601493316209,1
3460-TJBWI,0.40512754823540253,0
3462-BJQQA,0.08426283975375888,0
3466-BYAVD,0.2787893273364766,0
3466-RITXD,0.39206744080012257,0
3466-WAESX,0.15792045794339013,0
3468-DRVQJ,0.20223059926424786,0
3470-BTGQO,0.2366251330244239,0
3470-OBUET,0.6010539129734548,1
3472-OAOOR,0.007026458466978681,0
3472-QPRCH,0.5660833456895172,1
3473-XIIIT,0.006441894445862651,0
3474-BAFSJ,0.5446856111040345,1
3481-JHUZH,0.5660833456895172,1
3482-ABPKK,0.4039355182901873,0
3486-HOOGQ,0.5589975776346295,1
3486-KHMLI,0.2208856449016069,0
3486-NPGST,0.4717109336678576,0
3487-EARAT,0.25928110144814925,0
3488-PGMQJ,0.0468929316870347,0
3489-HHPFY,0.5509168264071693,1
3489-VSFRD,0.5498104342319059,1
3494-JCHRQ,0.38397142768103526,0
3496-LFSZU,0.2109812623193999,0
3498-LZGQZ,0.4446209576724263,0
3500-NSDOA,0.02520692270186129,0
3500-RMZLT,0.6495974521885534,1
3503-TYDAY,0.05981293789055043,0
3506-LCJDC,0.011866055361253814,0
3506-OVLKD,0.6495974521885534,1
3507-GASNP,0.4885299067798077,0
3508-CFVZL,0.6585273469078742,1
3508-VLHCZ,0.09384094817307158,0
3509-GWQGF,0.02634418164913708,0
3511-APPBJ,0.007438912485642743,0
3511-BFTJW,0.137790361157653,0
3512-IZIKN,0.17442848985095494,0
3518-FSTWG,0.18393201683623442,0
3518-PZXZQ,0.2208856449016069,0
3519-ZKXGG,0.33776360524435495,0
3520-FJGCV,0.413118901965511,0
3521-HTQTV,0.005688229811376994,0
3521-MNKLV,0.4129788881455958,0
3521-SYVOR,0.39873752807624235,0
3522-CDKHF,0.42613553198027276,0
3523-BRGUW,0.02493262046637958,0
3523-QRQLL,0.6656726580727171,1
3524-WQDSG,0.02634418164913708,0
3525-DVKFN,0.7148593938975482,1
3528-HFRIQ,0.2366251330244239,0
3530-CRZSB,0.38825288473132924,0
3530-VWVGU,0.5511601493316209,1
3533-UVMOM,0.25260380758638123,0
3536-IQCTX,0.02674656852277264,0
3537-HPKQT,0.722245757533912,1
3537-RYBHH,0.12012483840250812,0
3538-WZPHD,0.0076992741570357515,0
3540-RZJYU,0.003885713492364398,0
3541-ZNUHK,0.4288005692568103,0
3544-FBCAS,0.33807924902995495,0
3545-CNWRG,0.09384094817307158,0
3546-GHEAE,0.003885713492364398,0
3547-LQRIK,0.3887995060016481,0
3549-ZTMNH,0.0960451667775057,0
3550-SAHFP,0.19020603150635598,0
3551-GAEGL,0.018162548534168467,0
3551-HUAZH,0.09434255202997732,0
3552-CTCYF,0.33131444061242715,0
3556-BVQGL,0.04361051794109752,0
3557-HTYWR,0.4438706020536496,0
3563-SVYLG,0.4427367589305664,0
3565-UNOCC,0.28484267469868546,0
3566-CAAYU,0.3231796086844925,0
3566-HJGPK,0.42421978173915675,0
3566-VVORZ,0.2846776357391164,0
3567-PQTSO,0.6243901525064148,1
3569-EDBPQ,0.26420103965840275,0
3569-JFODW,0.43315775828819936,0
3569-VLDHH,0.01605187000246658,0
3570-YUEKJ,0.21656338497693767,0
3571-DPYUH,0.46416775932678683,0
3571-RFHAR,0.5564124712516508,1
3572-UOLYZ,0.10558225679956491,0
3572-UUHRS,0.5662508574861878,1
3577-AMVUX,0.6275106776497664,1
3580-GICBM,0.23343332691282767,0
3580-HYCSP,0.07351829964248016,0
3580-REOAC,0.5461940213821932,1
3583-EKAPL,0.3888374608292541,0
3583-KRKMD,0.2169724225910922,0
3584-WKTTW,0.4134416339561378,0
3585-ISXZP,0.1290567006741831,0
3585-YNADK,0.5549925649930348,1
3587-PMCOY,0.5793527179263621,1
3588-WSTTJ,0.41291529308936126,0
3589-PPVKW,0.5738042213675919,1
3590-TCXTB,0.11056880916451826,0
3594-BDSOA,0.549542077358939,1
3594-IVHJZ,0.0468929316870347,0
3594-KADLU,0.018284738536241008,0
3594-UVONA,0.5498104342319059,1
3597-MVHJT,0.00402398129577549,0
3597-YASZG,0.1221826245480906,0
3604-WLABM,0.28770175551693994,0
3605-JISKB,0.03523124389423705,0
3606-SBKRY,0.2028121019296465,0
3606-TWKGI,0.39873752807624235,0
3612-YUNGG,0.31635907870810526,0
3612-YVGSJ,0.5660833456895172,1
3617-XLSGQ,0.1328900340075164,0
3620-EHIMZ,0.4075355182901873,0
3620-MWJNE,0.08414052122084577,0
3621-CEOVK,0.43783126800646033,0
3621-CHYVB,0.004358365066126658,0
3623-FQBOX,0.42421978173915675,0
3627-FCRDW,0.549542077358939,1
3627-FHKBK,0.16308211203227038,0
3629-WEAAM,0.18835487513464502,0
3629-ZNKXA,0.35130203149705497,0
3633-CDBUW,0.1873079476511136,0
3635-JBPSG,0.07499772952251635,0
3635-QQRQD,0.02687999962493822,0
3638-DIMPH,0.5878275603099293,1
3638-VBZTA,0.0071985787286180155,0
3638-WEABW,0.5600834655812429,1
3639-XJHKQ,0.6322211023601911,1
3640-JQGJG,0.09037198350095833,0
3640-PHQXK,0.11056880916451826,0
3642-BYHDO,0.46724630196343,0
3642-GKTCT,0.5662508574861878,1
3643-AHCFP,0.7018277550608668,1
3644-QXEHN,0.5537166196583903,1
3645-DEYGF,0.025826196870099728,0
3646-ITDGM,0.1754482488978106,0
3647-GMGDH,0.1364089845189482,0
3648-GZPHF,0.42421978173915675,0
3649-JPUGY,0.038929038170959725,0
3653-NCRDJ,0.17496591899537456,0
3654-ARMGP,0.05718109132151282,0
3655-SNQYZ,0.1653171954042366,0
3656-TKRVZ,0.3252532017580856,0
3657-COGMW,0.405642105951581,0
3658-KIBGF,0.28863294974877823,0
3658-QQJYD,0.008414522241740304,0
3662-FXJFO,0.387601693797552,0
3663-MITLP,0.01605187000246658,0
3665-JATSN,0.10420288122222761,0
